Modus Code (V1 & V2),V2 Code (Supersedes to)
L_MODV2_SOIL_MGINDEX_001,L_MODV2_SOIL_MGINDEX_001
L_MODV2_SOIL_MN_001,L_MODV2_SOIL_MN_001
L_MODV2_SOIL_MN_002,L_MODV2_SOIL_MN_002
L_MODV2_SOIL_MN_003,L_MODV2_SOIL_MN_003
L_MODV2_SOIL_MN_004,L_MODV2_SOIL_MN_004
L_MODV2_SOIL_MN_005,L_MODV2_SOIL_MN_005
L_MODV2_SOIL_MN_006,L_MODV2_SOIL_MN_006
L_MODV2_SOIL_MN_007,L_MODV2_SOIL_MN_007
L_MODV2_SOIL_MN_008,L_MODV2_SOIL_MN_008
L_MODV2_SOIL_MN_009,L_MODV2_SOIL_MN_009
L_MODV2_SOIL_MN_010,L_MODV2_SOIL_MN_010
L_MODV2_SOIL_MN_011,L_MODV2_SOIL_MN_011
L_MODV2_SOIL_MN_012,L_MODV2_SOIL_MN_012
L_MODV2_SOIL_MN_013,L_MODV2_SOIL_MN_013
L_MODV2_SOIL_MN_014,L_MODV2_SOIL_MN_014
L_MODV2_SOIL_MN_015,L_MODV2_SOIL_MN_015
L_MODV2_SOIL_MN_016,L_MODV2_SOIL_MN_016
L_MODV2_SOIL_MN_017,L_MODV2_SOIL_MN_017
L_MODV2_SOIL_MN_018,L_MODV2_SOIL_MN_018
L_MODV2_SOIL_MN_019,L_MODV2_SOIL_MN_019
L_MODV2_SOIL_MN_020,L_MODV2_SOIL_MN_020
L_MODV2_SOIL_MN_021,L_MODV2_SOIL_MN_021
L_MODV2_SOIL_MN_022,L_MODV2_SOIL_MN_022
L_MODV2_SOIL_MN_023,L_MODV2_SOIL_MN_023
L_MODV2_SOIL_MN_024,L_MODV2_SOIL_MN_024
L_MODV2_SOIL_MNINDEX_001,L_MODV2_SOIL_MNINDEX_001
L_MODV2_SOIL_HG_001,L_MODV2_SOIL_HG_001
L_MODV2_SOIL_HG_002,L_MODV2_SOIL_HG_002
L_MODV2_SOIL_HG_003,L_MODV2_SOIL_HG_003
L_MODV2_SOIL_MGKRATIO_001,L_MODV2_SOIL_MGKRATIO_001
L_MODV2_SOIL_MNCURATIO_001,L_MODV2_SOIL_MNCURATIO_001
L_MODV2_SOIL_MNCURATIO_002,L_MODV2_SOIL_MNCURATIO_002
L_MODV2_SOIL_MNZNRATIO_001,L_MODV2_SOIL_MNZNRATIO_001
L_MODV2_SOIL_MNZNRATIO_002,L_MODV2_SOIL_MNZNRATIO_002
L_MODV2_SOIL_GWC_001,L_MODV2_SOIL_GWC_001
L_MODV2_SOIL_GWC_002,L_MODV2_SOIL_GWC_002
L_MODV2_SOIL_GAWC_001,L_MODV2_SOIL_GAWC_001
L_MODV2_SOIL_GWC_03BAR_001,L_MODV2_SOIL_GWC_03BAR_001
L_MODV2_SOIL_GWC_15BAR_001,L_MODV2_SOIL_GWC_15BAR_001
L_MODV2_SOIL_GWC_01BAR_001,L_MODV2_SOIL_GWC_01BAR_001
L_MODV2_SOIL_MO_001,L_MODV2_SOIL_MO_001
L_MODV2_SOIL_MO_002,L_MODV2_SOIL_MO_002
L_MODV2_SOIL_MO_003,L_MODV2_SOIL_MO_003
L_MODV2_SOIL_MO_004,L_MODV2_SOIL_MO_004
L_MODV2_SOIL_MO_005,L_MODV2_SOIL_MO_005
L_MODV2_SOIL_MO_006,L_MODV2_SOIL_MO_006
L_MODV2_SOIL_MO_007,L_MODV2_SOIL_MO_007
L_MODV2_SOIL_MO_008,L_MODV2_SOIL_MO_008
L_MODV2_SOIL_MO_009,L_MODV2_SOIL_MO_009
L_MODV2_SOIL_MO_010,L_MODV2_SOIL_MO_010
L_MODV2_SOIL_MO_011,L_MODV2_SOIL_MO_011
L_MODV2_SOIL_MO_012,L_MODV2_SOIL_MO_012
L_MODV2_SOIL_MO_013,L_MODV2_SOIL_MO_013
L_MODV2_SOIL_MO_014,L_MODV2_SOIL_MO_014
L_MODV2_SOIL_MO_015,L_MODV2_SOIL_MO_015
L_MODV2_SOIL_MO_016,L_MODV2_SOIL_MO_016
L_MODV2_SOIL_MO_017,L_MODV2_SOIL_MO_017
L_MODV2_SOIL_MO_018,L_MODV2_SOIL_MO_018
L_MODV2_SOIL_MO_019,L_MODV2_SOIL_MO_019
L_MODV2_SOIL_MO_020,L_MODV2_SOIL_MO_020
L_MODV2_SOIL_MO_021,L_MODV2_SOIL_MO_021
L_MODV2_SOIL_MO_022,L_MODV2_SOIL_MO_022
L_MODV2_SOIL_NAG_001,L_MODV2_SOIL_NAG_001
L_MODV2_SOIL_NI_001,L_MODV2_SOIL_NI_001
L_MODV2_SOIL_NI_002,L_MODV2_SOIL_NI_002
L_MODV2_SOIL_NI_003,L_MODV2_SOIL_NI_003
L_MODV2_SOIL_NI_004,L_MODV2_SOIL_NI_004
L_MODV2_SOIL_NI_005,L_MODV2_SOIL_NI_005
L_MODV2_SOIL_NO3_001,L_MODV2_SOIL_NO3_001
L_MODV2_SOIL_NO3_002,L_MODV2_SOIL_NO3_002
L_MODV2_SOIL_NO3N_001,L_MODV2_SOIL_NO3N_001
L_MODV2_SOIL_NO3N_002,L_MODV2_SOIL_NO3N_002
L_MODV2_SOIL_NO3N_003,L_MODV2_SOIL_NO3N_003
L_MODV2_SOIL_NO3N_004,L_MODV2_SOIL_NO3N_004
L_MODV2_SOIL_NO3N_005,L_MODV2_SOIL_NO3N_005
L_MODV2_SOIL_NO3N_006,L_MODV2_SOIL_NO3N_006
L_MODV2_SOIL_NO3N_007,L_MODV2_SOIL_NO3N_007
L_MODV2_SOIL_NO3N_008,L_MODV2_SOIL_NO3N_008
L_MODV2_SOIL_NO3N_009,L_MODV2_SOIL_NO3N_009
L_MODV2_SOIL_NO3N_010,L_MODV2_SOIL_NO3N_010
L_MODV2_SOIL_NO3N_011,L_MODV2_SOIL_NO3N_011
L_MODV2_SOIL_NO3N_012,L_MODV2_SOIL_NO3N_012
L_MODV2_SOIL_NO3N_013,L_MODV2_SOIL_NO3N_013
L_MODV2_SOIL_NO3N_014,L_MODV2_SOIL_NO3N_014
L_MODV2_SOIL_NO3N_015,L_MODV2_SOIL_NO3N_015
L_MODV2_SOIL_NO3N_016,L_MODV2_SOIL_NO3N_016
L_MODV2_SOIL_NO3N_017,L_MODV2_SOIL_NO3N_017
L_MODV2_SOIL_NO3N_018,L_MODV2_SOIL_NO3N_018
L_MODV2_SOIL_NO3N_019,L_MODV2_SOIL_NO3N_019
L_MODV2_SOIL_NO3N_020,L_MODV2_SOIL_NO3N_020
L_MODV2_SOIL_NO3N_021,L_MODV2_SOIL_NO3N_021
L_MODV2_SOIL_NO2N_001,L_MODV2_SOIL_NO2N_001
L_MODV2_SOIL_NMR_001,L_MODV2_SOIL_NMR_001
L_MODV2_SOIL_TKN_001,L_MODV2_SOIL_TKN_001
L_MODV2_SOIL_TKN_002,L_MODV2_SOIL_TKN_002
L_MODV2_SOIL_TKN_003,L_MODV2_SOIL_TKN_003
L_MODV2_SOIL_TKN_004,L_MODV2_SOIL_TKN_004
L_MODV2_SOIL_TKN_005,L_MODV2_SOIL_TKN_005
L_MODV2_SOIL_TKN_006,L_MODV2_SOIL_TKN_006
L_MODV2_SOIL_TKN_007,L_MODV2_SOIL_TKN_007
L_MODV2_SOIL_TN_001,L_MODV2_SOIL_TN_001
L_MODV2_SOIL_TN_002,L_MODV2_SOIL_TN_002
L_MODV2_SOIL_TN_003,L_MODV2_SOIL_TN_003
L_MODV2_SOIL_TN_004,L_MODV2_SOIL_TN_004
L_MODV2_SOIL_TIN_001,L_MODV2_SOIL_TIN_001
L_MODV2_SOIL_NULL_001,L_MODV2_SOIL_NULL_001
L_MODV2_SOIL_OC_001,L_MODV2_SOIL_OC_001
L_MODV2_SOIL_OC_002,L_MODV2_SOIL_OC_002
L_MODV2_SOIL_OC_003,L_MODV2_SOIL_OC_003
L_MODV2_SOIL_OC_004,L_MODV2_SOIL_OC_004
L_MODV2_SOIL_OC_005,L_MODV2_SOIL_OC_005
L_MODV2_SOIL_OC_006,L_MODV2_SOIL_OC_006
L_MODV2_SOIL_TOC_001,L_MODV2_SOIL_TOC_001
L_MODV2_SOIL_OM_001,L_MODV2_SOIL_OM_001
L_MODV2_SOIL_OM_002,L_MODV2_SOIL_OM_002
L_MODV2_SOIL_OM_003,L_MODV2_SOIL_OM_003
L_MODV2_SOIL_OM_004,L_MODV2_SOIL_OM_004
L_MODV2_SOIL_OM_005,L_MODV2_SOIL_OM_005
L_MODV2_SOIL_OM_006,L_MODV2_SOIL_OM_006
L_MODV2_SOIL_OM_007,L_MODV2_SOIL_OM_007
L_MODV2_SOIL_ON_001,L_MODV2_SOIL_ON_001
L_MODV2_SOIL_OTHER_001,L_MODV2_SOIL_OTHER_001
L_MODV2_SOIL_PCURATIO_001,L_MODV2_SOIL_PCURATIO_001
L_MODV2_SOIL_PCURATIO_002,L_MODV2_SOIL_PCURATIO_002
L_MODV2_SOIL_PMNRATIO_001,L_MODV2_SOIL_PMNRATIO_001
L_MODV2_SOIL_PMNRATIO_002,L_MODV2_SOIL_PMNRATIO_002
L_MODV2_SOIL_PSRATIO_001,L_MODV2_SOIL_PSRATIO_001
L_MODV2_SOIL_PSRATIO_002,L_MODV2_SOIL_PSRATIO_002
L_MODV2_SOIL_PZNRATIO_001,L_MODV2_SOIL_PZNRATIO_001
L_MODV2_SOIL_PZNRATIO_002,L_MODV2_SOIL_PZNRATIO_002
L_MODV2_SOIL_PARTDENS_001,L_MODV2_SOIL_PARTDENS_001
L_MODV2_SOIL_POM_001,L_MODV2_SOIL_POM_001
L_MODV2_SOIL_MNO4OXC_001,L_MODV2_SOIL_MNO4OXC_001
L_MODV2_SOIL_MNO4OXC_002,L_MODV2_SOIL_MNO4OXC_002
L_MODV2_SOIL_PH_001,L_MODV2_SOIL_PH_001
L_MODV2_SOIL_PH_002,L_MODV2_SOIL_PH_002
L_MODV2_SOIL_PH_003,L_MODV2_SOIL_PH_003
L_MODV2_SOIL_PH_004,L_MODV2_SOIL_PH_004
L_MODV2_SOIL_PH_005,L_MODV2_SOIL_PH_005
L_MODV2_SOIL_PH_006,L_MODV2_SOIL_PH_006
L_MODV2_SOIL_PH_007,L_MODV2_SOIL_PH_007
L_MODV2_SOIL_PH_008,L_MODV2_SOIL_PH_008
L_MODV2_SOIL_PH_009,L_MODV2_SOIL_PH_009
L_MODV2_SOIL_PH_010,L_MODV2_SOIL_PH_010
L_MODV2_SOIL_PH_011,L_MODV2_SOIL_PH_011
L_MODV2_SOIL_PH_012,L_MODV2_SOIL_PH_012
L_MODV2_SOIL_PH_013,L_MODV2_SOIL_PH_013
L_MODV2_SOIL_PO4_001,L_MODV2_SOIL_PO4_001
L_MODV2_SOIL_PLFA_001,L_MODV2_SOIL_PLFA_001
L_MODV2_SOIL_PMONOEST_001,L_MODV2_SOIL_PMONOEST_001
L_MODV2_SOIL_P_001,L_MODV2_SOIL_P_001
L_MODV2_SOIL_P_002,L_MODV2_SOIL_P_002
L_MODV2_SOIL_P_003,L_MODV2_SOIL_P_003
L_MODV2_SOIL_P_004,L_MODV2_SOIL_P_004
L_MODV2_SOIL_P_005,L_MODV2_SOIL_P_005
L_MODV2_SOIL_P_006,L_MODV2_SOIL_P_006
L_MODV2_SOIL_P_007,L_MODV2_SOIL_P_007
L_MODV2_SOIL_P_008,L_MODV2_SOIL_P_008
L_MODV2_SOIL_P_009,L_MODV2_SOIL_P_009
L_MODV2_SOIL_P_010,L_MODV2_SOIL_P_010
L_MODV2_SOIL_P_011,L_MODV2_SOIL_P_011
L_MODV2_SOIL_P_012,L_MODV2_SOIL_P_012
L_MODV2_SOIL_P_013,L_MODV2_SOIL_P_013
L_MODV2_SOIL_P_014,L_MODV2_SOIL_P_014
L_MODV2_SOIL_P_015,L_MODV2_SOIL_P_015
L_MODV2_SOIL_P_016,L_MODV2_SOIL_P_016
L_MODV2_SOIL_P_017,L_MODV2_SOIL_P_017
L_MODV2_SOIL_P_018,L_MODV2_SOIL_P_018
L_MODV2_SOIL_P_019,L_MODV2_SOIL_P_019
L_MODV2_SOIL_P_020,L_MODV2_SOIL_P_020
L_MODV2_SOIL_P_021,L_MODV2_SOIL_P_021
L_MODV2_SOIL_P_022,L_MODV2_SOIL_P_022
L_MODV2_SOIL_P_023,L_MODV2_SOIL_P_023
L_MODV2_SOIL_P_024,L_MODV2_SOIL_P_024
L_MODV2_SOIL_P_025,L_MODV2_SOIL_P_025
L_MODV2_SOIL_P_026,L_MODV2_SOIL_P_026
L_MODV2_SOIL_P_027,L_MODV2_SOIL_P_027
L_MODV2_SOIL_P_028,L_MODV2_SOIL_P_028
L_MODV2_SOIL_P_029,L_MODV2_SOIL_P_029
L_MODV2_SOIL_P_030,L_MODV2_SOIL_P_030
L_MODV2_SOIL_P_031,L_MODV2_SOIL_P_031
L_MODV2_SOIL_P_032,L_MODV2_SOIL_P_032
L_MODV2_SOIL_P_033,L_MODV2_SOIL_P_033
L_MODV2_SOIL_P_034,L_MODV2_SOIL_P_034
L_MODV2_SOIL_P_035,L_MODV2_SOIL_P_035
L_MODV2_SOIL_P_036,L_MODV2_SOIL_P_036
L_MODV2_SOIL_P_037,L_MODV2_SOIL_P_037
L_MODV2_SOIL_P_038,L_MODV2_SOIL_P_038
L_MODV2_SOIL_P_039,L_MODV2_SOIL_P_039
L_MODV2_SOIL_P_040,L_MODV2_SOIL_P_040
L_MODV2_SOIL_P_041,L_MODV2_SOIL_P_041
L_MODV2_SOIL_P_042,L_MODV2_SOIL_P_042
L_MODV2_SOIL_P_043,L_MODV2_SOIL_P_043
L_MODV2_SOIL_P_044,L_MODV2_SOIL_P_044
L_MODV2_SOIL_P_045,L_MODV2_SOIL_P_045
L_MODV2_SOIL_P_046,L_MODV2_SOIL_P_046
L_MODV2_SOIL_P_047,L_MODV2_SOIL_P_047
L_MODV2_SOIL_P_048,L_MODV2_SOIL_P_048
L_MODV2_SOIL_PBUFINDEX_001,L_MODV2_SOIL_PBUFINDEX_001
L_MODV2_SOIL_PBUFINDEX_002,L_MODV2_SOIL_PBUFINDEX_002
L_MODV2_SOIL_PBUFINDEX_003,L_MODV2_SOIL_PBUFINDEX_003
L_MODV2_SOIL_PBUFINDEX_004,L_MODV2_SOIL_PBUFINDEX_004
L_MODV2_SOIL_PERINDEX_001,L_MODV2_SOIL_PERINDEX_001
L_MODV2_SOIL_PFF_001,L_MODV2_SOIL_PFF_001
L_MODV2_SOIL_PINDEX_001,L_MODV2_SOIL_PINDEX_001
L_MODV2_SOIL_PINDEX_002,L_MODV2_SOIL_PINDEX_002
L_MODV2_SOIL_PINDEX_003,L_MODV2_SOIL_PINDEX_003
L_MODV2_SOIL_PINDEX_004,L_MODV2_SOIL_PINDEX_004
L_MODV2_SOIL_PINDEX_005,L_MODV2_SOIL_PINDEX_005
L_MODV2_SOIL_PINDEX_006,L_MODV2_SOIL_PINDEX_006
L_MODV2_SOIL_PRATIO_001,L_MODV2_SOIL_PRATIO_001
L_MODV2_SOIL_PRI_001,L_MODV2_SOIL_PRI_001
L_MODV2_SOIL_PSINDEX_001,L_MODV2_SOIL_PSINDEX_001
L_MODV2_SOIL_PSINDEX_002,L_MODV2_SOIL_PSINDEX_002
L_MODV2_SOIL_TP_001,L_MODV2_SOIL_TP_001
L_MODV2_SOIL_TP_002,L_MODV2_SOIL_TP_002
L_MODV2_SOIL_K_001,L_MODV2_SOIL_K_001
L_MODV2_SOIL_K_002,L_MODV2_SOIL_K_002
L_MODV2_SOIL_K_003,L_MODV2_SOIL_K_003
L_MODV2_SOIL_K_004,L_MODV2_SOIL_K_004
L_MODV2_SOIL_K_005,L_MODV2_SOIL_K_005
L_MODV2_SOIL_K_006,L_MODV2_SOIL_K_006
L_MODV2_SOIL_K_007,L_MODV2_SOIL_K_007
L_MODV2_SOIL_K_008,L_MODV2_SOIL_K_008
L_MODV2_SOIL_K_009,L_MODV2_SOIL_K_009
L_MODV2_SOIL_K_010,L_MODV2_SOIL_K_010
L_MODV2_SOIL_K_011,L_MODV2_SOIL_K_011
L_MODV2_SOIL_K_012,L_MODV2_SOIL_K_012
L_MODV2_SOIL_K_013,L_MODV2_SOIL_K_013
L_MODV2_SOIL_K_014,L_MODV2_SOIL_K_014
L_MODV2_SOIL_K_015,L_MODV2_SOIL_K_015
L_MODV2_SOIL_K_016,L_MODV2_SOIL_K_016
L_MODV2_SOIL_K_017,L_MODV2_SOIL_K_017
L_MODV2_SOIL_K_018,L_MODV2_SOIL_K_018
L_MODV2_SOIL_K_019,L_MODV2_SOIL_K_019
L_MODV2_SOIL_K_020,L_MODV2_SOIL_K_020
L_MODV2_SOIL_K_021,L_MODV2_SOIL_K_021
L_MODV2_SOIL_K_022,L_MODV2_SOIL_K_022
L_MODV2_SOIL_K_023,L_MODV2_SOIL_K_023
L_MODV2_SOIL_K_024,L_MODV2_SOIL_K_024
L_MODV2_SOIL_K_025,L_MODV2_SOIL_K_025
L_MODV2_SOIL_K_026,L_MODV2_SOIL_K_026
L_MODV2_SOIL_K_027,L_MODV2_SOIL_K_027
L_MODV2_SOIL_K_028,L_MODV2_SOIL_K_028
L_MODV2_SOIL_K_029,L_MODV2_SOIL_K_029
L_MODV2_SOIL_K_030,L_MODV2_SOIL_K_030
L_MODV2_SOIL_K_031,L_MODV2_SOIL_K_031
L_MODV2_SOIL_K_032,L_MODV2_SOIL_K_032
L_MODV2_SOIL_K_033,L_MODV2_SOIL_K_033
L_MODV2_SOIL_K_034,L_MODV2_SOIL_K_034
L_MODV2_SOIL_K_035,L_MODV2_SOIL_K_035
L_MODV2_SOIL_K_036,L_MODV2_SOIL_K_036
L_MODV2_SOIL_K_037,L_MODV2_SOIL_K_037
L_MODV2_SOIL_K_038,L_MODV2_SOIL_K_038
L_MODV2_SOIL_K_039,L_MODV2_SOIL_K_039
L_MODV2_SOIL_K_040,L_MODV2_SOIL_K_040
L_MODV2_SOIL_K_041,L_MODV2_SOIL_K_041
L_MODV2_SOIL_K_042,L_MODV2_SOIL_K_042
L_MODV2_SOIL_K_043,L_MODV2_SOIL_K_043
L_MODV2_SOIL_K_044,L_MODV2_SOIL_K_044
L_MODV2_SOIL_K_045,L_MODV2_SOIL_K_045
L_MODV2_SOIL_K_046,L_MODV2_SOIL_K_046
L_MODV2_SOIL_K_047,L_MODV2_SOIL_K_047
L_MODV2_SOIL_K_048,L_MODV2_SOIL_K_048
L_MODV2_SOIL_K_049,L_MODV2_SOIL_K_049
L_MODV2_SOIL_K_050,L_MODV2_SOIL_K_050
L_MODV2_SOIL_KFF_001,L_MODV2_SOIL_KFF_001
L_MODV2_SOIL_KFF_002,L_MODV2_SOIL_KFF_002
L_MODV2_SOIL_KFF_003,L_MODV2_SOIL_KFF_003
L_MODV2_SOIL_KINDEX_001,L_MODV2_SOIL_KINDEX_001
L_MODV2_SOIL_KINDEX_002,L_MODV2_SOIL_KINDEX_002
L_MODV2_SOIL_TK_001,L_MODV2_SOIL_TK_001
L_MODV2_SOIL_TK_002,L_MODV2_SOIL_TK_002
L_MODV2_SOIL_TK_003,L_MODV2_SOIL_TK_003
L_MODV2_SOIL_POTMN_001,L_MODV2_SOIL_POTMN_001
L_MODV2_SOIL_POTMN_002,L_MODV2_SOIL_POTMN_002
L_MODV2_SOIL_POTMN_003,L_MODV2_SOIL_POTMN_003
L_MODV2_SOIL_POTOXC_001,L_MODV2_SOIL_POTOXC_001
L_MODV2_SOIL_SREF_001,L_MODV2_SOIL_SREF_001
L_MODV2_SOIL_RZM_001,L_MODV2_SOIL_RZM_001
L_MODV2_SOIL_SAND_001,L_MODV2_SOIL_SAND_001
L_MODV2_SOIL_SAND_002,L_MODV2_SOIL_SAND_002
L_MODV2_SOIL_SAND_003,L_MODV2_SOIL_SAND_003
L_MODV2_SOIL_SAND_004,L_MODV2_SOIL_SAND_004
L_MODV2_SOIL_SANDC_001,L_MODV2_SOIL_SANDC_001
L_MODV2_SOIL_SANDC_002,L_MODV2_SOIL_SANDC_002
L_MODV2_SOIL_SANDC_003,L_MODV2_SOIL_SANDC_003
L_MODV2_SOIL_SANDC_004,L_MODV2_SOIL_SANDC_004
L_MODV2_SOIL_SANDF_001,L_MODV2_SOIL_SANDF_001
L_MODV2_SOIL_SANDF_002,L_MODV2_SOIL_SANDF_002
L_MODV2_SOIL_SANDF_003,L_MODV2_SOIL_SANDF_003
L_MODV2_SOIL_SANDF_004,L_MODV2_SOIL_SANDF_004
L_MODV2_SOIL_SANDM_001,L_MODV2_SOIL_SANDM_001
L_MODV2_SOIL_SANDVC_001,L_MODV2_SOIL_SANDVC_001
L_MODV2_SOIL_SANDVF_001,L_MODV2_SOIL_SANDVF_001
L_MODV2_SOIL_SHC_001,L_MODV2_SOIL_SHC_001
L_MODV2_SOIL_SATPP_001,L_MODV2_SOIL_SATPP_001
L_MODV2_SOIL_SE_001,L_MODV2_SOIL_SE_001
L_MODV2_SOIL_SE_002,L_MODV2_SOIL_SE_002
L_MODV2_SOIL_SE_003,L_MODV2_SOIL_SE_003
L_MODV2_SOIL_SE_004,L_MODV2_SOIL_SE_004
L_MODV2_SOIL_SE_005,L_MODV2_SOIL_SE_005
L_MODV2_SOIL_SE_006,L_MODV2_SOIL_SE_006
L_MODV2_SOIL_STCM_001,L_MODV2_SOIL_CMP_001
L_MODV2_SOIL_STCM_002,L_MODV2_SOIL_CMP_002
L_MODV2_SOIL_STCM_003,L_MODV2_SOIL_CMP_003
L_MODV2_SOIL_STCM_004,L_MODV2_SOIL_CMP_004
L_MODV2_SOIL_STCM_005,L_MODV2_SOIL_CMP_005
L_MODV2_SOIL_STCM_006,L_MODV2_SOIL_CMP_006
L_MODV2_SOIL_STCM_007,L_MODV2_SOIL_CMP_007
L_MODV2_SOIL_STCM_008,L_MODV2_SOIL_CMP_008
L_MODV2_SOIL_STCM_009,L_MODV2_SOIL_CMP_009
L_MODV2_SOIL_STCM_010,L_MODV2_SOIL_CMP_010
L_MODV2_SOIL_STCM_011,L_MODV2_SOIL_CMP_011
L_MODV2_SOIL_STCM_012,L_MODV2_SOIL_CMP_012
L_MODV2_SOIL_STCM_013,L_MODV2_SOIL_CMP_013
L_MODV2_SOIL_SI_001,L_MODV2_SOIL_SI_001
L_MODV2_SOIL_SI_002,L_MODV2_SOIL_SI_002
L_MODV2_SOIL_SI_003,L_MODV2_SOIL_SI_003
L_MODV2_SOIL_SI_004,L_MODV2_SOIL_SI_004
L_MODV2_SOIL_SI_005,L_MODV2_SOIL_SI_005
L_MODV2_SOIL_SI_006,L_MODV2_SOIL_SI_006
L_MODV2_SOIL_SILT_001,L_MODV2_SOIL_SILT_001
L_MODV2_SOIL_SILT_002,L_MODV2_SOIL_SILT_002
L_MODV2_SOIL_SILT_003,L_MODV2_SOIL_SILT_003
L_MODV2_SOIL_SILT_004,L_MODV2_SOIL_SILT_004
L_MODV2_SOIL_SILTCLAY_001,L_MODV2_SOIL_SILTCLAY_001
L_MODV2_SOIL_AG_001,L_MODV2_SOIL_AG_001
L_MODV2_SOIL_SLAKING_001,L_MODV2_SOIL_SLAKING_001
L_MODV2_SOIL_NA_001,L_MODV2_SOIL_NA_001
L_MODV2_SOIL_NA_002,L_MODV2_SOIL_NA_002
L_MODV2_SOIL_NA_003,L_MODV2_SOIL_NA_003
L_MODV2_SOIL_NA_004,L_MODV2_SOIL_NA_004
L_MODV2_SOIL_NA_005,L_MODV2_SOIL_NA_005
L_MODV2_SOIL_NA_006,L_MODV2_SOIL_NA_006
L_MODV2_SOIL_NA_007,L_MODV2_SOIL_NA_007
L_MODV2_SOIL_NA_008,L_MODV2_SOIL_NA_008
L_MODV2_SOIL_NA_009,L_MODV2_SOIL_NA_009
L_MODV2_SOIL_NA_010,L_MODV2_SOIL_NA_010
L_MODV2_SOIL_NA_011,L_MODV2_SOIL_NA_011
L_MODV2_SOIL_NA_012,L_MODV2_SOIL_NA_012
L_MODV2_SOIL_NA_013,L_MODV2_SOIL_NA_013
L_MODV2_SOIL_NA_014,L_MODV2_SOIL_NA_014
L_MODV2_SOIL_NA_015,L_MODV2_SOIL_NA_015
L_MODV2_SOIL_NA_016,L_MODV2_SOIL_NA_016
L_MODV2_SOIL_NA_017,L_MODV2_SOIL_NA_017
L_MODV2_SOIL_NA_018,L_MODV2_SOIL_NA_018
L_MODV2_SOIL_NA_019,L_MODV2_SOIL_NA_019
L_MODV2_SOIL_NA_020,L_MODV2_SOIL_NA_020
L_MODV2_SOIL_NA_021,L_MODV2_SOIL_NA_021
L_MODV2_SOIL_NA_022,L_MODV2_SOIL_NA_022
L_MODV2_SOIL_NA_023,L_MODV2_SOIL_NA_023
L_MODV2_SOIL_NA_024,L_MODV2_SOIL_NA_024
L_MODV2_SOIL_SAR_001,L_MODV2_SOIL_SAR_001
L_MODV2_SOIL_SAR_002,L_MODV2_SOIL_SAR_002
L_MODV2_SOIL_SAR_003,L_MODV2_SOIL_SAR_003
L_MODV2_SOIL_SOLIDS_001,L_MODV2_SOIL_SOLIDS_001
L_MODV2_SOIL_SS_001,L_MODV2_SOIL_SS_001
L_MODV2_SOIL_SSINDEX_001,L_MODV2_SOIL_SSINDEX_001
L_MODV2_SOIL_SR_001,L_MODV2_SOIL_SR_001
L_MODV2_SOIL_SR_002,L_MODV2_SOIL_SR_002
L_MODV2_SOIL_SO4S_001,L_MODV2_SOIL_SO4S_001
L_MODV2_SOIL_SO4S_002,L_MODV2_SOIL_SO4S_002
L_MODV2_SOIL_SO4S_003,L_MODV2_SOIL_SO4S_003
L_MODV2_SOIL_SO4S_004,L_MODV2_SOIL_SO4S_004
L_MODV2_SOIL_SO4S_005,L_MODV2_SOIL_SO4S_005
L_MODV2_SOIL_SO4S_006,L_MODV2_SOIL_SO4S_006
L_MODV2_SOIL_SO4S_007,L_MODV2_SOIL_SO4S_007
L_MODV2_SOIL_S_001,L_MODV2_SOIL_S_001
L_MODV2_SOIL_S_002,L_MODV2_SOIL_S_002
L_MODV2_SOIL_S_003,L_MODV2_SOIL_S_003
L_MODV2_SOIL_S_004,L_MODV2_SOIL_S_004
L_MODV2_SOIL_S_005,L_MODV2_SOIL_S_005
L_MODV2_SOIL_S_006,L_MODV2_SOIL_S_006
L_MODV2_SOIL_S_007,L_MODV2_SOIL_S_007
L_MODV2_SOIL_S_008,L_MODV2_SOIL_S_008
L_MODV2_SOIL_S_009,L_MODV2_SOIL_S_009
L_MODV2_SOIL_S_010,L_MODV2_SOIL_S_010
L_MODV2_SOIL_S_011,L_MODV2_SOIL_S_011
L_MODV2_SOIL_S_012,L_MODV2_SOIL_S_012
L_MODV2_SOIL_S_013,L_MODV2_SOIL_S_013
L_MODV2_SOIL_S_014,L_MODV2_SOIL_S_014
L_MODV2_SOIL_S_015,L_MODV2_SOIL_S_015
L_MODV2_SOIL_S_016,L_MODV2_SOIL_S_016
L_MODV2_SOIL_S_017,L_MODV2_SOIL_S_017
L_MODV2_SOIL_S_018,L_MODV2_SOIL_S_018
L_MODV2_SOIL_S_019,L_MODV2_SOIL_S_019
L_MODV2_SOIL_S_020,L_MODV2_SOIL_S_020
L_MODV2_SOIL_S_021,L_MODV2_SOIL_S_021
L_MODV2_SOIL_S_022,L_MODV2_SOIL_S_022
L_MODV2_SOIL_S_023,L_MODV2_SOIL_S_023
L_MODV2_SOIL_S_024,L_MODV2_SOIL_S_024
L_MODV2_SOIL_S_025,L_MODV2_SOIL_S_025
L_MODV2_SOIL_S_026,L_MODV2_SOIL_S_026
L_MODV2_SOIL_S_027,L_MODV2_SOIL_S_027
L_MODV2_SOIL_S_028,L_MODV2_SOIL_S_028
L_MODV2_SOIL_S_029,L_MODV2_SOIL_S_029
L_MODV2_SOIL_S_030,L_MODV2_SOIL_S_030
